dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,regist,cnt,casual_lag2,regist_lag2,cnt_lag2,temp_inc,casual_avg_aheadWeek,regist_avg_aheadWeek,cnt_avg_aheadWeek,casual_avg_ahead3days,regist_avg_ahead3days,cnt_avg_ahead3days,casual_avg_aheadMonth,regist_avg_aheadMonth,cnt_avg_aheadMonth,casual_median_LastWeek,regist_median_LastWeek,cnt_median_LastWeek,casual_inc_ratio_monthly,regist_inc_ratio_monthly,cnt_inc_ratio_monthly,casual_inc_ratio_weekly,regist_inc_ratio_weekly,cnt_inc_ratio_weekly,casual_inc_ratio,regist_inc_ratio,cnt_inc_ratio
2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,674,5024,5698,795.0,4763.0,5558.0,0.497,1333.714,4592.286,5926.0,1432.6,4399.2,5831.8,898.742,4033.129,4931.871,1122.0,5042.0,6093.0,-0.115,0.181,0.127,-0.404,0.037,-0.062,-0.152,0.055,0.025
2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.43916700000000003,0.31965,834,5299,6133,531.0,4571.0,5102.0,0.021,1259.429,4525.0,5784.429,1272.0,4206.0,5478.0,905.645,4102.677,5008.323,1122.0,4763.0,5558.0,-0.414,0.114,0.019,-0.578,0.01,-0.118,0.571,0.159,0.202
2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,674.0,5024.0,5698.0,-0.251,1195.429,4513.0,5708.429,913.0,4032.2,4945.2,910.774,4172.032,5082.806,1033.0,4763.0,5558.0,-0.26,0.204,0.121,-0.436,0.113,-0.002,0.181,-0.072,-0.042
2012-03-31,2,1,3,0,6,0,2,0.424167,0.42170799999999997,0.738333,0.25061700000000003,2301,3934,6235,834.0,5299.0,6133.0,0.146,1124.0,4479.0,5603.0,873.2,4624.2,5497.4,929.516,4211.71,5141.226,834.0,4763.0,5558.0,-0.103,0.258,0.193,-0.258,0.183,0.095,1.759,-0.258,0.017
2012-04-01,2,1,4,0,0,0,2,0.425833,0.41728699999999996,0.67625,0.172267,2347,3694,6041,796.0,4663.0,5459.0,0.004,885.0,4303.286,5188.286,726.0,4864.0,5590.0,947.806,4228.774,5176.581,796.0,4663.0,5459.0,-0.16,0.103,0.055,-0.101,0.084,0.052,1.948,-0.208,0.107
2012-04-02,2,1,4,0,1,1,1,0.433913,0.42751300000000003,0.5043479999999999,0.312139,1208,4728,5936,2301.0,3934.0,6235.0,0.019,1066.143,4531.143,5597.286,1027.2,4698.2,5725.4,1019.935,4298.613,5318.548,796.0,4663.0,5558.0,1.256,-0.085,0.172,1.158,-0.132,0.114,-0.475,0.202,-0.048
2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,2347.0,3694.0,6041.0,0.075,1182.571,4564.0,5746.571,1390.4,4522.8,5913.2,1085.161,4267.29,5352.452,796.0,4663.0,5698.0,1.163,-0.134,0.129,0.985,-0.191,0.051,-0.426,0.468,0.121
2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,1208.0,4728.0,5936.0,0.161,1241.571,4559.0,5800.571,1497.2,4463.6,5960.8,1116.194,4324.71,5440.903,834.0,4663.0,5936.0,0.082,0.093,0.091,-0.027,0.037,0.023,-0.124,0.137,0.084
2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,1348.0,5424.0,6772.0,-0.197,1358.286,4680.857,6039.143,1600.0,4488.6,6088.6,1128.839,4399.355,5528.194,1208.0,4728.0,6041.0,0.194,0.233,0.225,-0.008,0.159,0.121,-0.116,-0.029,-0.047
2012-04-06,2,1,4,0,5,1,1,0.403333,0.39076700000000003,0.377083,0.300388,1807,4653,6460,1058.0,5378.0,6436.0,-0.073,1413.143,4731.429,6144.571,1652.4,4631.6,6284.0,1140.065,4485.323,5625.387,1208.0,4728.0,6133.0,-0.072,0.199,0.144,-0.251,0.137,0.047,0.708,-0.135,0.004
2012-04-07,2,1,4,0,6,0,1,0.4375,0.426129,0.25416700000000003,0.274871,3252,3605,6857,1192.0,5265.0,6457.0,0.085,1464.286,4726.571,6190.857,1430.6,4897.8,6328.4,1171.968,4554.194,5726.161,1208.0,4728.0,6235.0,0.017,0.156,0.128,-0.186,0.114,0.043,1.728,-0.315,0.062
2012-04-08,2,1,4,0,0,0,1,0.5,0.492425,0.275833,0.232596,2230,2939,5169,1807.0,4653.0,6460.0,0.143,1608.714,4725.143,6333.857,1322.6,5089.6,6412.2,1223.129,4583.806,5806.935,1348.0,4728.0,6436.0,0.477,0.015,0.112,0.123,-0.015,0.02,0.234,-0.368,-0.2
2012-04-09,2,1,4,0,1,1,1,0.489167,0.476638,0.3175,0.358196,905,4680,5585,3252.0,3605.0,6857.0,-0.022,1744.571,4678.143,6422.714,1731.4,4865.0,6596.4,1314.097,4555.452,5869.548,1348.0,4728.0,6457.0,1.475,-0.209,0.168,0.864,-0.229,0.068,-0.722,0.298,-0.186
2012-04-10,2,1,4,0,2,1,1,0.446667,0.436233,0.435,0.249375,819,5099,5918,2230.0,2939.0,5169.0,-0.087,1727.857,4570.286,6298.143,1907.8,4368.0,6275.8,1370.355,4492.323,5862.677,1348.0,4728.0,6457.0,0.627,-0.346,-0.118,0.291,-0.357,-0.179,-0.633,0.735,0.145
2012-04-11,2,1,4,0,3,1,1,0.348696,0.33727399999999996,0.46956499999999995,0.295274,482,4380,4862,905.0,4680.0,5585.0,-0.219,1684.571,4563.429,6248.0,1877.2,4228.4,6105.6,1385.129,4510.323,5895.452,1348.0,4680.0,6457.0,-0.347,0.038,-0.053,-0.463,0.026,-0.106,-0.467,-0.064,-0.129
2012-04-12,2,1,4,0,4,1,1,0.3975,0.387604,0.46625,0.290429,663,4746,5409,819.0,5099.0,5918.0,0.14,1609.0,4517.0,6126.0,1802.6,4195.2,5997.8,1380.323,4573.194,5953.516,1192.0,4680.0,6436.0,-0.407,0.115,-0.006,-0.491,0.129,-0.034,-0.19,-0.069,-0.086
2012-04-13,2,1,4,0,5,1,1,0.4425,0.43180799999999997,0.408333,0.155471,1252,5146,6398,482.0,4380.0,4862.0,0.113,1526.714,4374.429,5901.143,1537.6,4140.6,5678.2,1342.387,4609.548,5951.935,1192.0,4653.0,5918.0,-0.641,-0.05,-0.183,-0.684,0.001,-0.176,1.598,0.175,0.316
2012-04-14,2,1,4,0,6,0,1,0.495,0.487996,0.5029170000000001,0.190917,2795,4665,7460,663.0,4746.0,5409.0,0.119,1451.143,4300.286,5751.429,1019.8,4368.8,5388.6,1336.742,4618.774,5955.516,905.0,4653.0,5585.0,-0.504,0.028,-0.092,-0.543,0.104,-0.06,3.216,-0.017,0.379
2012-04-15,2,1,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,1252.0,5146.0,6398.0,0.226,1371.857,4370.714,5742.571,824.2,4810.2,5634.4,1352.548,4620.742,5973.29,905.0,4680.0,5585.0,-0.074,0.114,0.071,-0.087,0.177,0.114,1.273,-0.167,0.115
2012-04-16,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,2795.0,4665.0,7460.0,0.095,1306.571,4522.143,5828.714,1202.2,4807.2,6009.4,1410.548,4599.774,6010.323,905.0,4680.0,5585.0,0.981,0.014,0.241,1.139,0.032,0.28,-0.571,0.109,-0.146
2012-04-17,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,2846.0,4286.0,7132.0,-0.084,1394.571,4714.571,6109.143,1607.6,4644.6,6252.2,1469.935,4570.71,6040.645,905.0,4680.0,5918.0,0.936,-0.062,0.181,1.041,-0.091,0.167,-0.652,0.33,-0.062
2012-04-18,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.16791199999999998,347,4020,4367,1198.0,5172.0,6370.0,-0.238,1436.429,4784.857,6221.286,1750.8,4803.0,6553.8,1490.903,4614.0,6104.903,1198.0,4746.0,6370.0,-0.196,0.121,0.043,-0.166,0.081,0.024,-0.71,-0.223,-0.314
2012-04-19,2,1,4,0,4,1,1,0.49833299999999997,0.493046,0.6125,0.0659292,846,5719,6565,989.0,5702.0,6691.0,0.076,1460.714,4871.0,6331.714,1816.0,4994.2,6810.2,1421.032,4646.935,6067.968,1198.0,4746.0,6398.0,-0.304,0.227,0.103,-0.323,0.171,0.057,-0.145,0.003,-0.019
2012-04-20,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,347.0,4020.0,4367.0,0.057,1441.429,4819.571,6261.0,1635.0,4769.0,6404.0,1361.032,4657.742,6018.774,1198.0,4746.0,6398.0,-0.745,-0.137,-0.274,-0.759,-0.166,-0.303,2.862,0.48,0.669
2012-04-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,846.0,5719.0,6565.0,0.082,1467.571,4958.571,6426.143,1245.2,4979.8,6225.0,1356.645,4675.419,6032.065,1198.0,5146.0,6565.0,-0.376,0.223,0.088,-0.424,0.153,0.022,2.004,-0.286,0.009
2012-04-22,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,1340.0,5950.0,7290.0,-0.304,1480.143,5073.429,6553.571,944.0,5312.6,6256.6,1365.968,4704.71,6070.677,1198.0,5172.0,6691.0,-0.019,0.265,0.201,-0.095,0.173,0.112,-0.91,-0.848,-0.859
2012-04-23,2,1,4,0,1,1,2,0.321667,0.301125,0.766667,0.303496,195,3019,3214,2541.0,4083.0,6624.0,-0.189,1443.857,4990.286,6434.143,1212.6,5094.8,6307.4,1411.742,4671.645,6083.387,1198.0,5172.0,6624.0,0.8,-0.126,0.089,0.76,-0.182,0.03,-0.923,-0.261,-0.515
2012-04-24,2,1,4,0,2,1,1,0.413333,0.405283,0.454167,0.249383,518,5115,5633,120.0,907.0,1027.0,0.285,1054.429,4507.571,5562.0,1038.8,4135.8,5174.6,1372.581,4522.29,5894.871,989.0,5172.0,6565.0,-0.913,-0.799,-0.826,-0.886,-0.799,-0.815,3.317,4.639,4.485
2012-04-25,2,1,4,0,3,1,1,0.476667,0.470317,0.427917,0.11879200000000001,655,5541,6196,195.0,3019.0,3214.0,0.153,911.143,4200.0,5111.143,1008.4,3935.6,4944.0,1299.226,4429.581,5728.806,846.0,4083.0,6565.0,-0.85,-0.318,-0.439,-0.786,-0.281,-0.371,2.359,0.835,0.928
2012-04-26,2,1,4,0,4,1,2,0.49833299999999997,0.483583,0.756667,0.176625,475,4551,5026,518.0,5115.0,5633.0,0.045,843.857,4116.143,4960.0,942.8,3814.8,4757.6,1282.613,4519.129,5801.742,518.0,4083.0,5633.0,-0.596,0.132,-0.029,-0.386,0.243,0.136,-0.083,-0.11,-0.108
2012-04-27,2,1,4,0,5,1,1,0.4575,0.452637,0.400833,0.34763299999999997,1014,5219,6233,655.0,5541.0,6196.0,-0.082,887.857,4333.429,5221.286,805.8,3733.0,4538.8,1254.323,4586.129,5840.452,655.0,5115.0,6196.0,-0.478,0.208,0.061,-0.262,0.279,0.187,0.548,-0.058,0.006
2012-04-28,2,1,4,0,6,0,2,0.37666700000000003,0.377504,0.489583,0.129975,1120,3100,4220,475.0,4551.0,5026.0,-0.177,834.857,4166.571,5001.429,392.6,3826.6,4219.2,1244.0,4579.29,5823.29,518.0,4551.0,5633.0,-0.618,-0.006,-0.137,-0.431,0.092,0.005,1.358,-0.319,-0.16
2012-04-29,2,1,4,0,0,0,1,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,1014.0,5219.0,6233.0,0.217,788.286,4062.143,4850.429,571.4,4689.0,5260.4,1259.581,4600.194,5859.774,518.0,4551.0,5633.0,-0.195,0.135,0.064,0.286,0.285,0.285,1.198,-0.219,0.011
2012-04-30,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,1120.0,3100.0,4220.0,0.013,585.286,3921.714,4507.0,756.4,4705.2,5461.6,1273.968,4538.129,5812.097,518.0,4551.0,5026.0,-0.121,-0.317,-0.274,0.914,-0.21,-0.064,-0.406,0.583,0.32
2012-05-01,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,2229.0,4075.0,6304.0,0.321,886.571,4374.286,5260.857,1098.6,4497.2,5595.8,1318.968,4498.645,5817.613,655.0,4551.0,5633.0,0.69,-0.094,0.084,1.514,-0.068,0.198,-0.707,0.248,-0.089
2012-05-02,2,1,5,0,3,1,1,0.564167,0.537896,0.797083,0.138058,667,5502,6169,665.0,4907.0,5572.0,-0.08,953.714,4644.0,5597.714,1100.6,4370.4,5471.0,1314.742,4506.516,5821.258,665.0,4907.0,5633.0,-0.494,0.089,-0.043,-0.303,0.057,-0.005,0.003,0.121,0.107
2012-05-03,2,1,5,0,4,1,2,0.56,0.537242,0.768333,0.133696,764,5657,6421,653.0,5087.0,5740.0,-0.007,973.0,4640.0,5613.0,1136.2,4477.6,5613.8,1261.581,4543.71,5805.29,665.0,4907.0,5740.0,-0.482,0.12,-0.011,-0.329,0.096,0.023,0.17,0.112,0.119
2012-05-04,2,1,5,0,5,1,1,0.6275,0.590917,0.735417,0.162938,1069,5227,6296,667.0,5502.0,6169.0,0.121,974.714,4634.429,5609.143,1066.8,4534.2,5601.0,1207.387,4602.032,5809.419,667.0,4907.0,5740.0,-0.448,0.196,0.062,-0.316,0.187,0.1,0.603,-0.05,0.021
2012-05-05,2,1,5,0,6,0,2,0.621667,0.584608,0.756667,0.15299200000000002,2496,4387,6883,764.0,5657.0,6421.0,-0.009,1016.0,4792.429,5808.429,995.6,5045.6,6041.2,1193.065,4632.0,5825.065,764.0,5087.0,6169.0,-0.36,0.221,0.102,-0.248,0.18,0.105,2.267,-0.225,0.072
2012-05-06,2,1,5,0,0,0,2,0.5625,0.546737,0.74,0.14987899999999998,2135,4224,6359,1069.0,5227.0,6296.0,-0.095,1023.857,4793.571,5817.429,763.6,5276.0,6039.6,1184.065,4625.645,5809.71,764.0,5087.0,6169.0,-0.097,0.13,0.084,0.044,0.09,0.082,0.997,-0.192,0.01
2012-05-07,2,1,5,0,1,1,2,0.5375,0.527142,0.664167,0.230721,1008,5265,6273,2496.0,4387.0,6883.0,-0.044,1220.429,4977.429,6197.857,1129.8,5172.0,6301.8,1230.452,4593.677,5824.129,764.0,5087.0,6296.0,1.029,-0.045,0.182,1.045,-0.119,0.111,-0.596,0.2,-0.089
2012-05-08,2,1,5,0,2,1,2,0.581667,0.557471,0.685833,0.296029,738,4990,5728,2135.0,4224.0,6359.0,0.082,1207.0,4998.714,6205.714,1426.2,4999.4,6425.6,1260.871,4560.097,5820.968,764.0,5087.0,6296.0,0.693,-0.074,0.092,0.769,-0.155,0.025,-0.654,0.181,-0.099
2012-05-09,2,1,5,0,3,1,2,0.575,0.553025,0.744167,0.216412,620,4097,4717,1008.0,5265.0,6273.0,-0.011,1256.0,5049.857,6305.857,1494.4,4952.0,6446.4,1235.097,4579.839,5814.935,1008.0,5227.0,6296.0,-0.184,0.15,0.079,-0.197,0.043,-0.005,-0.385,-0.222,-0.248
2012-05-10,2,1,5,0,4,1,1,0.505833,0.49178299999999997,0.552083,0.31406300000000004,1026,5546,6572,738.0,4990.0,5728.0,-0.12,1268.143,5036.0,6304.143,1489.2,4818.6,6307.8,1154.0,4624.516,5778.516,1008.0,5227.0,6296.0,-0.36,0.079,-0.009,-0.418,-0.009,-0.091,0.39,0.111,0.147
2012-05-11,2,1,5,0,5,1,1,0.533333,0.520833,0.360417,0.23693699999999998,1319,5711,7030,620.0,4097.0,4717.0,0.054,1261.429,4835.286,6096.714,1399.4,4592.6,5992.0,1102.065,4661.871,5763.935,1008.0,4990.0,6296.0,-0.437,-0.121,-0.182,-0.508,-0.153,-0.226,1.127,0.394,0.49
2012-05-12,2,1,5,0,6,0,1,0.564167,0.544817,0.480417,0.12313299999999999,2622,4807,7429,1026.0,5546.0,6572.0,0.058,1298.857,4819.429,6118.286,1105.4,4824.4,5929.8,1105.968,4689.806,5795.774,1026.0,4990.0,6296.0,-0.072,0.183,0.134,-0.21,0.151,0.074,1.556,-0.133,0.13
2012-05-13,2,1,5,0,0,0,1,0.6125,0.585238,0.57625,0.225117,2172,3946,6118,1319.0,5711.0,7030.0,0.086,1334.571,4888.571,6223.143,942.2,5121.8,6064.0,1122.097,4709.548,5831.645,1026.0,4990.0,6359.0,0.175,0.213,0.205,-0.012,0.168,0.13,0.647,-0.309,-0.13
2012-05-14,2,1,5,0,1,1,2,0.573333,0.5499,0.789583,0.21269200000000002,342,2501,2843,2622.0,4807.0,7429.0,-0.064,1352.571,4948.571,6301.143,1265.0,5030.2,6295.2,1191.129,4723.323,5914.452,1026.0,4990.0,6359.0,1.201,0.018,0.256,0.939,-0.029,0.179,-0.87,-0.48,-0.617
2012-05-15,2,1,5,0,2,1,2,0.611667,0.576404,0.794583,0.147392,625,4490,5115,2172.0,3946.0,6118.0,0.067,1357.857,4908.857,6266.714,1551.8,4821.4,6373.2,1239.806,4697.516,5937.323,1026.0,4990.0,6273.0,0.752,-0.16,0.03,0.6,-0.196,-0.024,-0.712,0.138,-0.164
2012-05-16,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,342.0,2501.0,2843.0,0.041,1262.714,4514.0,5776.714,1496.2,4502.2,5998.4,1210.452,4612.194,5822.645,1026.0,4807.0,6118.0,-0.717,-0.458,-0.512,-0.729,-0.446,-0.508,1.898,1.572,1.611
2012-05-17,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,625.0,4490.0,5115.0,-0.068,1246.571,4442.571,5689.143,1416.0,4291.0,5707.0,1140.452,4606.548,5747.0,1026.0,4490.0,6118.0,-0.452,-0.025,-0.11,-0.499,0.011,-0.101,0.987,0.368,0.444
2012-05-18,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,991.0,6433.0,7424.0,-0.049,1299.571,4776.286,6075.857,1350.4,4435.4,5785.8,1080.613,4675.806,5756.419,1026.0,4807.0,6572.0,-0.083,0.376,0.29,-0.237,0.347,0.222,0.535,-0.049,0.029
2012-05-19,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,1242.0,6142.0,7384.0,0.064,1330.429,4861.429,6191.857,1074.4,4702.4,5776.8,1082.032,4707.097,5789.129,1242.0,4807.0,7030.0,0.148,0.305,0.275,-0.066,0.263,0.193,1.746,-0.205,0.123
2012-05-20,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,1521.0,6118.0,7639.0,0.035,1359.286,4919.571,6278.857,944.2,5136.8,6081.0,1099.194,4720.516,5819.71,1242.0,4807.0,7384.0,0.384,0.296,0.313,0.119,0.244,0.217,0.778,-0.277,-0.067
2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,3410.0,4884.0,8294.0,-0.036,1471.857,4930.571,6402.429,1557.8,5613.4,7171.2,1198.0,4748.387,5946.387,1242.0,4884.0,7384.0,1.846,0.029,0.395,1.317,-0.009,0.295,-0.815,-0.236,-0.474
2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.11816700000000001,819,5254,6073,2704.0,4425.0,7129.0,0.028,1547.857,4999.0,6546.857,1973.6,5600.4,7574.0,1257.935,4706.645,5964.581,1242.0,4884.0,7384.0,1.15,-0.06,0.195,0.747,-0.115,0.089,-0.697,0.187,-0.148
2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,630.0,3729.0,4359.0,0.011,1589.0,5174.429,6763.429,1901.4,5059.6,6961.0,1235.032,4635.0,5870.032,1242.0,4884.0,7384.0,-0.49,-0.195,-0.257,-0.604,-0.279,-0.356,0.216,0.205,0.207
2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,819.0,5254.0,6073.0,0.054,1616.714,5283.571,6900.286,1816.8,4882.0,6698.8,1179.484,4672.774,5852.258,1242.0,5254.0,7384.0,-0.306,0.124,0.038,-0.493,-0.006,-0.12,0.293,0.087,0.115
2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.7470829999999999,0.14055,1417,5317,6734,766.0,4494.0,5260.0,0.038,1584.571,5006.571,6591.143,1665.8,4557.2,6223.0,1200.323,4788.484,5988.806,1242.0,4884.0,7129.0,-0.362,-0.061,-0.122,-0.517,-0.102,-0.202,0.85,0.183,0.28
2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,1059.0,5711.0,6770.0,0.018,1558.429,4945.0,6503.429,1195.6,4722.6,5918.2,1228.194,4875.323,6103.516,1059.0,4884.0,6770.0,-0.138,0.171,0.109,-0.32,0.155,0.041,1.696,-0.355,-0.035
2012-05-27,2,1,5,0,0,0,1,0.69,0.641425,0.697083,0.215171,3283,3308,6591,1417.0,5317.0,6734.0,-0.004,1543.571,4830.571,6374.143,938.2,4901.0,5839.2,1257.194,4881.839,6139.032,1059.0,4884.0,6734.0,0.127,0.089,0.097,-0.082,0.101,0.056,1.317,-0.378,-0.021
2012-05-28,2,1,5,1,1,0,1,0.7125,0.6793,0.67625,0.196521,2557,3486,6043,2855.0,3681.0,6536.0,0.033,1464.286,4658.714,6123.0,1383.2,4891.4,6274.6,1328.161,4821.839,6150.0,1059.0,4494.0,6536.0,1.15,-0.237,0.063,0.95,-0.21,0.067,-0.104,-0.053,-0.075
2012-05-29,2,1,5,0,2,1,1,0.7225,0.672992,0.6845829999999999,0.2954,880,4863,5743,3283.0,3308.0,6591.0,0.014,1547.0,4499.143,6046.143,1876.0,4502.2,6378.2,1418.742,4781.742,6200.484,1059.0,4494.0,6536.0,1.314,-0.308,0.063,1.122,-0.265,0.09,-0.732,0.47,-0.129
2012-05-30,2,1,5,0,3,1,2,0.656667,0.611129,0.67,0.134329,745,6110,6855,2557.0,3486.0,6043.0,-0.091,1822.286,4464.429,6286.714,2234.2,4300.6,6534.8,1468.516,4725.839,6194.355,1417.0,4494.0,6536.0,0.741,-0.262,-0.024,0.403,-0.219,-0.039,-0.709,0.753,0.134
2012-05-31,2,1,5,0,4,1,1,0.68,0.631329,0.492917,0.195279,1100,6238,7338,880.0,4863.0,5743.0,0.036,1831.0,4408.571,6239.571,2198.4,4131.0,6329.4,1460.774,4782.71,6243.484,1417.0,4494.0,6536.0,-0.398,0.017,-0.08,-0.519,0.103,-0.08,0.25,0.283,0.278
2012-06-01,2,1,6,0,5,1,2,0.654167,0.607962,0.755417,0.23756300000000002,533,3594,4127,745.0,6110.0,6855.0,-0.038,1828.0,4639.429,6467.429,2064.0,4289.6,6353.6,1412.903,4848.355,6261.258,1417.0,4863.0,6591.0,-0.473,0.26,0.095,-0.592,0.317,0.06,-0.285,-0.412,-0.398
2012-06-02,2,1,6,0,6,0,1,0.583333,0.566288,0.549167,0.18656199999999998,2795,5325,8120,1100.0,6238.0,7338.0,-0.108,1833.857,4714.714,6548.571,1713.0,4801.0,6514.0,1426.935,4891.29,6318.226,1417.0,4863.0,6591.0,-0.229,0.275,0.161,-0.4,0.323,0.121,1.541,-0.146,0.107
2012-06-03,2,1,6,0,0,0,1,0.6025,0.575133,0.49333299999999997,0.184087,2494,5147,7641,533.0,3594.0,4127.0,0.033,1707.571,4468.571,6176.143,1163.0,4858.2,6021.2,1423.065,4843.129,6266.194,1100.0,3681.0,6536.0,-0.625,-0.258,-0.341,-0.688,-0.196,-0.332,3.679,0.432,0.851
2012-06-04,2,1,6,0,1,1,1,0.5975,0.578283,0.487083,0.284833,1071,5927,6998,2795.0,5325.0,8120.0,-0.008,1699.0,4703.429,6402.429,1210.6,5226.0,6436.6,1491.71,4837.419,6329.129,1100.0,4863.0,6591.0,0.874,0.101,0.283,0.645,0.132,0.268,-0.617,0.113,-0.138
2012-06-05,2,1,6,0,2,1,2,0.540833,0.525892,0.613333,0.209575,968,6033,7001,2494.0,5147.0,7641.0,-0.095,1586.286,4966.143,6552.429,1533.4,5282.8,6816.2,1547.516,4820.968,6368.484,1100.0,5147.0,6855.0,0.612,0.068,0.2,0.572,0.036,0.166,-0.612,0.172,-0.084
2012-06-06,2,1,6,0,3,1,1,0.554167,0.542292,0.61125,0.077125,1027,6028,7055,1071.0,5927.0,6998.0,0.025,1374.0,5314.857,6688.857,1598.6,5246.2,6844.8,1547.581,4843.548,6391.129,1071.0,5325.0,6998.0,-0.308,0.224,0.095,-0.221,0.115,0.046,-0.041,0.017,0.008
2012-06-07,2,1,6,0,4,1,1,0.6025,0.569442,0.567083,0.15735,1038,6456,7494,968.0,6033.0,7001.0,0.087,1386.571,5482.0,6868.571,1572.2,5205.2,6777.4,1498.29,4896.645,6394.935,1071.0,5927.0,7001.0,-0.354,0.232,0.095,-0.302,0.101,0.019,0.072,0.07,0.07
2012-06-08,2,1,6,0,5,1,1,0.649167,0.597862,0.467917,0.17538299999999998,1488,6248,7736,1027.0,6028.0,7055.0,0.077,1426.857,5470.286,6897.143,1671.0,5692.0,7363.0,1462.548,4954.839,6417.387,1071.0,5927.0,7055.0,-0.298,0.217,0.099,-0.28,0.102,0.023,0.449,0.036,0.097
2012-06-09,2,1,6,0,6,0,1,0.710833,0.648367,0.437083,0.144287,2708,4790,7498,1038.0,6456.0,7494.0,0.095,1418.0,5501.429,6919.429,1319.6,5918.2,7237.8,1463.516,4993.258,6456.774,1038.0,5927.0,7055.0,-0.291,0.293,0.161,-0.268,0.174,0.083,1.609,-0.258,0.001
2012-06-10,2,1,6,0,0,0,1,0.726667,0.663517,0.538333,0.133721,2224,4374,6598,1488.0,6248.0,7736.0,0.022,1554.429,5880.571,7435.0,1118.4,6138.4,7256.8,1487.71,5033.839,6521.548,1071.0,6028.0,7494.0,0.0,0.241,0.186,-0.043,0.062,0.04,0.495,-0.3,-0.147
2012-06-11,2,1,6,0,1,1,2,0.720833,0.659721,0.587917,0.207713,1017,5647,6664,2708.0,4790.0,7498.0,-0.008,1542.0,5804.143,7346.143,1445.8,5911.0,7356.8,1555.065,5056.194,6611.258,1071.0,6028.0,7494.0,0.741,-0.053,0.134,0.756,-0.175,0.021,-0.624,0.179,-0.111
2012-06-12,2,1,6,0,2,1,2,0.6533329999999999,0.597875,0.833333,0.21454600000000001,477,4495,4972,2224.0,4374.0,6598.0,-0.094,1503.429,5693.714,7197.143,1697.0,5579.2,7276.2,1593.71,5018.387,6612.097,1071.0,6028.0,7055.0,0.395,-0.128,-0.002,0.479,-0.232,-0.083,-0.786,0.028,-0.246
2012-06-13,2,1,6,0,3,1,1,0.655833,0.611117,0.582083,0.343279,1173,6248,7421,1017.0,5647.0,6664.0,0.004,1495.714,5653.714,7149.429,1695.0,5503.0,7198.0,1583.968,5016.323,6600.29,1038.0,6028.0,7055.0,-0.358,0.126,0.01,-0.32,-0.001,-0.068,0.153,0.106,0.114
2012-06-14,2,1,6,0,4,1,1,0.648333,0.624383,0.569583,0.253733,1180,6183,7363,477.0,4495.0,4972.0,-0.011,1425.571,5434.0,6859.571,1582.8,5110.8,6693.6,1514.774,5006.258,6521.032,1038.0,5647.0,7055.0,-0.685,-0.102,-0.238,-0.665,-0.173,-0.275,1.474,0.376,0.481
2012-06-15,2,1,6,0,5,1,1,0.639167,0.599754,0.589583,0.176617,1563,6102,7665,1173.0,6248.0,7421.0,-0.014,1446.429,5465.429,6911.857,1519.8,5110.8,6630.6,1482.548,5080.516,6563.065,1173.0,5647.0,7421.0,-0.209,0.23,0.131,-0.189,0.143,0.074,0.332,-0.023,0.033
